Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds
17620-17252-2024-12-31,George Mason vs Davidson,Under 136.5,Total Points,BookMaker,136.5,-110.0
17620-17252-2024-12-31,George Mason vs Davidson,Davidson +6.5,Point Spread,BookMaker,6.5,-110.0
17620-17252-2024-12-31,George Mason vs Davidson,George Mason -6.5,Point Spread,BookMaker,-6.5,-110.0
19624-10261-2024-12-31,Duquesne vs Rhode Island,Over 142,Total Points,BookMaker,142.0,-115.0
19624-10261-2024-12-31,Duquesne vs Rhode Island,Under 142,Total Points,BookMaker,142.0,-105.0
19624-10261-2024-12-31,Duquesne vs Rhode Island,Duquesne +3,Point Spread,BookMaker,3.0,-112.0
19624-10261-2024-12-31,Duquesne vs Rhode Island,Rhode Island -3,Point Spread,BookMaker,-3.0,-108.0
24631-15094-2024-12-31,Kansas vs West Virginia,Over 142.5,Total Points,BookMaker,142.5,-116.0
24631-15094-2024-12-31,Kansas vs West Virginia,Under 142.5,Total Points,BookMaker,142.5,-104.0
24631-15094-2024-12-31,Kansas vs West Virginia,Kansas -13.5,Point Spread,BookMaker,-13.5,-105.0
24631-15094-2024-12-31,Kansas vs West Virginia,West Virginia +13.5,Point Spread,BookMaker,13.5,-115.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts +8.5,Point Spread,BetOnline,8.5,-105.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's -8.5,Point Spread,BetOnline,-8.5,-115.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Over 150,Total Points,BetOnline,150.0,-110.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Under 150,Total Points,BetOnline,150.0,-110.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown +24,Point Spread,BetOnline,24.0,-110.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky -24,Point Spread,BetOnline,-24.0,-110.0
32348-54739-2024-12-31,Kentucky vs Brown,Over 155,Total Points,BetOnline,155.0,-125.0
32348-54739-2024-12-31,Kentucky vs Brown,Under 155,Total Points,BetOnline,155.0,105.0
34055-35944-2024-12-31,Dayton vs La Salle,Dayton -17.5,Point Spread,BetOnline,-17.5,-110.0
34055-35944-2024-12-31,Dayton vs La Salle,La Salle +17.5,Point Spread,BetOnline,17.5,-110.0
34055-35944-2024-12-31,Dayton vs La Salle,Over 147.5,Total Points,BetOnline,147.5,-110.0
34055-35944-2024-12-31,Dayton vs La Salle,Under 147.5,Total Points,BetOnline,147.5,-110.0
37426-29470-2024-12-31,Charlotte vs Tulane,Charlotte -2.5,Point Spread,BetOnline,-2.5,-105.0
37426-29470-2024-12-31,Charlotte vs Tulane,Tulane +2.5,Point Spread,BetOnline,2.5,-115.0
37426-29470-2024-12-31,Charlotte vs Tulane,Over 145.5,Total Points,BetOnline,145.5,-110.0
37426-29470-2024-12-31,Charlotte vs Tulane,Under 145.5,Total Points,BetOnline,145.5,-110.0
37761-42031-2024-12-31,St. Bonaventure vs VCU,St. Bonaventure +3,Point Spread,BetOnline,3.0,-115.0
37761-42031-2024-12-31,St. Bonaventure vs VCU,VCU -3,Point Spread,BetOnline,-3.0,-105.0
37761-42031-2024-12-31,St. Bonaventure vs VCU,Over 133.5,Total Points,BetOnline,133.5,-110.0
37761-42031-2024-12-31,St. Bonaventure vs VCU,Under 133.5,Total Points,BetOnline,133.5,-110.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts,Moneyline,DraftKings,,320.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's,Moneyline,DraftKings,,-410.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts +9,Point Spread,DraftKings,9.0,-112.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's -9,Point Spread,DraftKings,-9.0,-108.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Over 150,Total Points,DraftKings,150.0,-110.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Under 150,Total Points,DraftKings,150.0,-110.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 60.5,Team Total,DraftKings,60.5,-1000.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 61.5,Team Total,DraftKings,61.5,-750.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 62.5,Team Total,DraftKings,62.5,-575.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 63.5,Team Total,DraftKings,63.5,-475.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 64.5,Team Total,DraftKings,64.5,-370.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 65.5,Team Total,DraftKings,65.5,-300.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 66.5,Team Total,DraftKings,66.5,-245.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 67.5,Team Total,DraftKings,67.5,-205.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 68.5,Team Total,DraftKings,68.5,-170.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 69.5,Team Total,DraftKings,69.5,-140.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 71.5,Team Total,DraftKings,71.5,100.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 72.5,Team Total,DraftKings,72.5,120.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 73.5,Team Total,DraftKings,73.5,145.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 74.5,Team Total,DraftKings,74.5,165.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 75.5,Team Total,DraftKings,75.5,200.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 76.5,Team Total,DraftKings,76.5,240.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 77.5,Team Total,DraftKings,77.5,280.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 78.5,Team Total,DraftKings,78.5,330.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 79.5,Team Total,DraftKings,79.5,390.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Over 80.5,Team Total,DraftKings,80.5,450.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 60.5,Team Total,DraftKings,60.5,500.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 61.5,Team Total,DraftKings,61.5,425.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 62.5,Team Total,DraftKings,62.5,360.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 63.5,Team Total,DraftKings,63.5,300.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 64.5,Team Total,DraftKings,64.5,250.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 65.5,Team Total,DraftKings,65.5,210.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 66.5,Team Total,DraftKings,66.5,175.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 67.5,Team Total,DraftKings,67.5,150.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 68.5,Team Total,DraftKings,68.5,125.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 69.5,Team Total,DraftKings,69.5,105.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 71.5,Team Total,DraftKings,71.5,-135.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 72.5,Team Total,DraftKings,72.5,-165.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 73.5,Team Total,DraftKings,73.5,-195.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 74.5,Team Total,DraftKings,74.5,-230.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 75.5,Team Total,DraftKings,75.5,-285.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 76.5,Team Total,DraftKings,76.5,-350.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 77.5,Team Total,DraftKings,77.5,-425.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 78.5,Team Total,DraftKings,78.5,-525.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 79.5,Team Total,DraftKings,79.5,-650.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Massachusetts Under 80.5,Team Total,DraftKings,80.5,-800.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 69.5,Team Total,DraftKings,69.5,-800.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 70.5,Team Total,DraftKings,70.5,-650.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 71.5,Team Total,DraftKings,71.5,-525.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 72.5,Team Total,DraftKings,72.5,-400.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 73.5,Team Total,DraftKings,73.5,-330.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 74.5,Team Total,DraftKings,74.5,-270.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 75.5,Team Total,DraftKings,75.5,-225.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 76.5,Team Total,DraftKings,76.5,-190.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 77.5,Team Total,DraftKings,77.5,-160.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 78.5,Team Total,DraftKings,78.5,-135.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 80.5,Team Total,DraftKings,80.5,105.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 81.5,Team Total,DraftKings,81.5,125.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 82.5,Team Total,DraftKings,82.5,145.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 83.5,Team Total,DraftKings,83.5,175.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 84.5,Team Total,DraftKings,84.5,205.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 85.5,Team Total,DraftKings,85.5,240.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 86.5,Team Total,DraftKings,86.5,285.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 87.5,Team Total,DraftKings,87.5,340.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 88.5,Team Total,DraftKings,88.5,400.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Over 89.5,Team Total,DraftKings,89.5,475.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 69.5,Team Total,DraftKings,69.5,425.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 70.5,Team Total,DraftKings,70.5,380.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 71.5,Team Total,DraftKings,71.5,320.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 72.5,Team Total,DraftKings,72.5,270.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 73.5,Team Total,DraftKings,73.5,230.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 74.5,Team Total,DraftKings,74.5,195.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 75.5,Team Total,DraftKings,75.5,165.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 76.5,Team Total,DraftKings,76.5,140.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 77.5,Team Total,DraftKings,77.5,120.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 78.5,Team Total,DraftKings,78.5,100.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 80.5,Team Total,DraftKings,80.5,-140.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 81.5,Team Total,DraftKings,81.5,-170.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 82.5,Team Total,DraftKings,82.5,-200.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 83.5,Team Total,DraftKings,83.5,-240.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 84.5,Team Total,DraftKings,84.5,-290.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 85.5,Team Total,DraftKings,85.5,-350.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 86.5,Team Total,DraftKings,86.5,-425.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 87.5,Team Total,DraftKings,87.5,-550.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 88.5,Team Total,DraftKings,88.5,-700.0
29932-23851-2024-12-31,Saint Joseph's vs Massachusetts,Saint Joseph's Under 89.5,Team Total,DraftKings,89.5,-900.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown,Moneyline,DraftKings,,2500.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky,Moneyline,DraftKings,,-9000.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown +24,Point Spread,DraftKings,24.0,-112.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky -24,Point Spread,DraftKings,-24.0,-108.0
32348-54739-2024-12-31,Kentucky vs Brown,Over 156,Total Points,DraftKings,156.0,-108.0
32348-54739-2024-12-31,Kentucky vs Brown,Under 156,Total Points,DraftKings,156.0,-112.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 55.5,Team Total,DraftKings,55.5,-900.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 56.5,Team Total,DraftKings,56.5,-650.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 57.5,Team Total,DraftKings,57.5,-525.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 58.5,Team Total,DraftKings,58.5,-425.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 59.5,Team Total,DraftKings,59.5,-340.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 60.5,Team Total,DraftKings,60.5,-280.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 61.5,Team Total,DraftKings,61.5,-235.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 62.5,Team Total,DraftKings,62.5,-195.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 63.5,Team Total,DraftKings,63.5,-165.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 64.5,Team Total,DraftKings,64.5,-140.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 66.5,Team Total,DraftKings,66.5,100.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 67.5,Team Total,DraftKings,67.5,120.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 68.5,Team Total,DraftKings,68.5,140.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 69.5,Team Total,DraftKings,69.5,165.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 70.5,Team Total,DraftKings,70.5,190.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 71.5,Team Total,DraftKings,71.5,225.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 72.5,Team Total,DraftKings,72.5,270.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 73.5,Team Total,DraftKings,73.5,320.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 74.5,Team Total,DraftKings,74.5,370.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Over 75.5,Team Total,DraftKings,75.5,425.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 55.5,Team Total,DraftKings,55.5,450.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 56.5,Team Total,DraftKings,56.5,390.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 57.5,Team Total,DraftKings,57.5,330.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 58.5,Team Total,DraftKings,58.5,280.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 59.5,Team Total,DraftKings,59.5,235.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 60.5,Team Total,DraftKings,60.5,200.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 61.5,Team Total,DraftKings,61.5,170.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 62.5,Team Total,DraftKings,62.5,145.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 63.5,Team Total,DraftKings,63.5,120.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 64.5,Team Total,DraftKings,64.5,100.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 66.5,Team Total,DraftKings,66.5,-135.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 67.5,Team Total,DraftKings,67.5,-160.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 68.5,Team Total,DraftKings,68.5,-190.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 69.5,Team Total,DraftKings,69.5,-225.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 70.5,Team Total,DraftKings,70.5,-270.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 71.5,Team Total,DraftKings,71.5,-330.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 72.5,Team Total,DraftKings,72.5,-400.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 73.5,Team Total,DraftKings,73.5,-500.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 74.5,Team Total,DraftKings,74.5,-600.0
32348-54739-2024-12-31,Kentucky vs Brown,Brown Under 75.5,Team Total,DraftKings,75.5,-750.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 100.5,Team Total,DraftKings,100.5,425.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 80.5,Team Total,DraftKings,80.5,-750.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 81.5,Team Total,DraftKings,81.5,-600.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 82.5,Team Total,DraftKings,82.5,-475.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 83.5,Team Total,DraftKings,83.5,-380.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 84.5,Team Total,DraftKings,84.5,-310.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 85.5,Team Total,DraftKings,85.5,-255.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 86.5,Team Total,DraftKings,86.5,-210.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 87.5,Team Total,DraftKings,87.5,-175.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 88.5,Team Total,DraftKings,88.5,-150.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 90.5,Team Total,DraftKings,90.5,-110.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 91.5,Team Total,DraftKings,91.5,110.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 92.5,Team Total,DraftKings,92.5,125.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 93.5,Team Total,DraftKings,93.5,150.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 94.5,Team Total,DraftKings,94.5,175.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 95.5,Team Total,DraftKings,95.5,205.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 96.5,Team Total,DraftKings,96.5,240.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 97.5,Team Total,DraftKings,97.5,285.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 98.5,Team Total,DraftKings,98.5,330.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Over 99.5,Team Total,DraftKings,99.5,370.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 100.5,Team Total,DraftKings,100.5,-800.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 80.5,Team Total,DraftKings,80.5,425.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 81.5,Team Total,DraftKings,81.5,360.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 82.5,Team Total,DraftKings,82.5,310.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 83.5,Team Total,DraftKings,83.5,260.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 84.5,Team Total,DraftKings,84.5,215.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 85.5,Team Total,DraftKings,85.5,185.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 86.5,Team Total,DraftKings,86.5,155.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 87.5,Team Total,DraftKings,87.5,130.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 88.5,Team Total,DraftKings,88.5,110.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 90.5,Team Total,DraftKings,90.5,-125.0
32348-54739-2024-12-31,Kentucky vs Brown,Kentucky Under 91.5,Team Total,DraftKings,91.5,-150.0
